AllocationYear,PooledFundId,OrganizatinonId,ClusterId,FundId,AllocationSurceId,ClusterBudget,TotalNumbProj
2012,67,3,6,1,3,6050090.0,4
2012,67,3,7,1,3,675083.0,5
2012,67,3,9,1,3,369652.0,2
2012,67,3,10,1,3,426826.0,5
2012,67,3,11,1,3,2245550.0,3
2012,67,3,13,1,3,600024.0,2
2012,69,3,6,1,4,2996885.0,2
2012,69,3,7,1,4,297353.0,1
2012,69,3,9,1,4,1019762.0,1
2012,69,3,11,1,4,683385.0,2
2012,71,3,2,1,3,359170.0,1
2012,71,3,4,1,3,1212830.0,1
2012,71,3,6,1,3,15929908.0,3
2012,71,3,7,1,3,1982154.0,3
2012,71,3,9,1,3,130540.0,1
2012,71,3,10,1,3,181365.0,1
2012,71,3,11,1,3,1813749.0,3
2012,71,3,12,1,3,1000000.0,1
2012,71,3,13,1,3,2000000.0,1
2012,73,3,4,1,3,500000.0,1
2012,73,3,10,1,3,1553712.0,2
2012,73,3,11,1,3,354170.0,1
2012,73,3,13,1,3,4279794.0,2
2012,74,3,3,1,3,403952.0,1
2012,74,3,3,1,4,59920.0,1
2012,74,3,4,1,3,1797306.0,3
2012,74,3,4,1,4,1359269.0,1
2012,74,3,6,1,3,6970144.0,4
2012,74,3,6,1,4,5803751.0,2
2012,74,3,7,1,3,2649060.0,5
2012,74,3,7,1,4,531323.0,3
2012,74,3,8,1,3,443154.0,1
2012,74,3,9,1,3,1072213.0,4
2012,74,3,9,1,4,101262.0,1
2012,74,3,10,1,3,611450.0,4
2012,74,3,10,1,4,335001.0,2
2012,74,3,11,1,3,3594780.0,5
2012,74,3,11,1,4,3884931.0,1
2012,74,3,12,1,3,83764.0,1
2012,74,3,13,1,3,4265287.0,1
2012,74,3,13,1,4,2770273.0,1
2012,76,3,3,1,3,100002.0,1
2012,76,3,4,1,3,299988.0,1
2012,76,3,6,1,3,1699536.0,2
2012,76,3,7,1,3,177513.0,1
2012,76,3,11,1,3,299975.0,1
2012,77,3,3,1,3,220821.0,1
2012,77,3,4,1,3,388710.0,1
2012,77,3,6,1,3,496820.0,1
2012,77,3,7,1,3,262579.0,2
2012,77,3,9,1,3,201845.0,1
2012,77,3,10,1,3,141775.0,1
2012,77,3,11,1,3,509063.0,2
2012,78,3,1,1,3,3000828.0,1
2012,78,3,2,1,3,1807444.0,1
2012,78,3,4,1,4,500039.0,1
2012,78,3,6,1,3,597060.0,1
2012,78,3,6,1,4,1190921.0,2
2012,78,3,7,1,3,716562.0,2
2012,78,3,7,1,4,463745.0,2
2012,78,3,8,1,3,596790.0,1
2012,78,3,9,1,3,424610.0,2
2012,78,3,10,1,3,1015467.0,3
2012,78,3,10,1,4,1000474.0,2
2012,78,3,11,1,3,1799970.0,1
2012,78,3,11,1,4,800253.0,1
2012,79,3,3,1,3,735684.0,1
2012,79,3,4,1,3,1193234.0,2
2012,79,3,6,1,3,1073330.0,1
2012,79,3,6,1,4,1102575.0,2
2012,79,3,7,1,3,911168.0,3
2012,79,3,7,1,4,1234449.0,4
2012,79,3,8,1,3,163597.0,1
2012,79,3,9,1,3,453704.0,1
2012,79,3,10,1,3,799941.0,4
2012,79,3,10,1,4,690264.0,3
2012,79,3,11,1,3,312542.0,1
2012,79,3,11,1,4,893390.0,2
2012,79,3,15,1,3,1354299.0,1
2012,80,3,6,1,3,2705784.0,1
2012,80,3,6,1,4,2000000.0,1
2012,80,3,7,1,3,2576108.0,1
2012,80,3,7,1,4,2939154.0,3
2012,80,3,9,1,4,1967497.0,1
2012,80,3,10,1,4,631708.0,2
2012,80,3,11,1,4,2956237.0,2
2012,80,3,12,1,4,3000000.0,1
2012,80,3,13,1,3,882075.0,1
2012,80,3,13,1,4,499886.0,1
2012,81,3,4,1,3,1534378.0,1
2012,81,3,6,1,3,694737.0,1
2012,81,3,7,1,3,218950.0,1
2012,81,3,11,1,3,629017.0,1
2012,83,3,6,1,3,6130640.0,2
2012,83,3,7,1,3,266430.0,1
2012,83,3,9,1,3,535000.0,1
2012,85,3,7,1,3,812221.0,1
2012,85,3,11,1,3,1649014.0,1
2012,87,1,3,2,2,1959440.0,6
2012,87,1,4,2,1,496565.0,1
2012,87,1,4,2,2,5511822.0,7
2012,87,1,6,2,1,969436.0,2
2012,87,1,6,2,2,9472423.0,15
2012,87,1,7,2,1,451755.99,1
2012,87,1,7,2,2,3462308.0,8
2012,87,1,9,2,1,150036.0,1
2012,87,1,9,2,2,2612758.78,7
2012,87,1,10,2,2,3007361.18,8
2012,87,1,11,2,1,641140.0,4
2012,87,1,11,2,2,7140028.1,12
2012,87,1,13,2,2,1260155.0,4
2012,87,2,3,2,2,332888.0,1
2012,87,2,4,2,2,908450.0,1
2012,87,2,6,2,1,499943.0,1
2012,87,2,6,2,2,6721865.33,17
2012,87,2,7,2,2,1478591.0,4
2012,87,2,9,2,1,157682.0,1
2012,87,2,9,2,2,5007868.0,21
2012,87,2,10,2,2,603295.0,2
2012,87,2,11,2,1,768042.0,5
2012,87,2,11,2,2,5135895.0,10
2012,87,3,4,2,2,6854232.0,4
2012,87,3,6,2,1,400000.0,1
2012,87,3,6,2,2,745034.0,1
2012,87,3,7,2,2,3950020.0,5
2012,87,3,8,2,1,2796098.0,2
2012,87,3,9,2,2,7874899.0,3
2012,87,3,10,2,2,147900.0,1
2012,87,3,11,2,2,2829761.0,3
2012,87,3,13,2,1,1826599.61,5
2012,87,3,13,2,2,3533588.0,8
2012,88,3,3,1,3,612441.0,1
2012,88,3,4,1,4,2599030.0,1
2012,88,3,6,1,3,4397966.0,1
2012,88,3,6,1,4,3003480.0,1
2012,88,3,7,1,3,802576.0,2
2012,88,3,7,1,4,3200016.0,2
2012,88,3,8,1,3,969420.0,1
2012,88,3,9,1,3,467073.0,1
2012,88,3,9,1,4,4200007.0,1
2012,88,3,10,1,3,598898.0,1
2012,88,3,10,1,4,1016894.0,1
2012,88,3,11,1,3,2147832.0,2
2012,88,3,11,1,4,2986487.0,1
2012,88,3,13,1,3,10031250.0,1
2012,88,3,13,1,4,3010721.0,1
2012,89,3,6,1,4,1464899.0,1
2012,89,3,10,1,4,330000.0,1
2012,89,3,11,1,4,200000.0,1
2012,91,3,3,1,3,1175288.0,1
2012,91,3,4,1,3,5866693.0,4
2012,91,3,6,1,3,6529637.0,4
2012,91,3,6,1,4,4902287.0,2
2012,91,3,7,1,3,6704290.0,7
2012,91,3,7,1,4,2081342.0,3
2012,91,3,10,1,3,2200913.0,3
2012,91,3,11,1,3,3000062.0,1
2012,91,3,13,1,3,4016220.0,3
2012,94,3,6,1,3,111276.0,1
2012,94,3,7,1,3,89562.0,1
2012,94,3,9,1,3,323701.0,1
2012,94,3,11,1,3,108766.0,1
2012,94,3,13,1,3,376516.0,1
2012,96,3,4,1,3,1761542.0,2
2012,96,3,10,1,3,325280.0,1
2012,97,3,6,1,3,2109682.0,2
2012,97,3,7,1,3,156418.0,1
2012,97,3,10,1,3,200379.0,1
2012,97,3,11,1,3,465192.0,1
2012,97,3,13,1,3,3955873.0,2
2012,105,3,4,1,3,4642741.0,3
2012,105,3,6,1,3,2611919.0,1
2012,105,3,7,1,3,7034331.0,5
2012,105,3,9,1,3,749674.0,2
2012,105,3,10,1,3,877368.0,3
2012,105,3,11,1,3,4962891.0,3
2012,105,3,13,1,3,2331512.0,2
2012,105,3,15,1,3,250000.0,1
2012,107,3,6,1,3,2006304.0,1
2013,1,3,4,1,4,998203.0,1
2013,1,3,7,1,4,4561994.0,3
2013,1,3,9,1,4,2495485.0,2
2013,1,3,10,1,4,516987.0,1
2013,1,3,11,1,4,1000022.0,1
2013,1,3,12,1,4,4000001.0,1
2013,1,3,13,1,4,3001350.0,1
2013,2,3,3,1,4,100002.0,1
2013,2,3,6,1,4,2073336.0,1
2013,2,3,7,1,4,133609.0,1
2013,2,3,12,1,4,50000.0,1
2013,2,3,13,1,4,627093.0,1
2013,7,3,6,1,4,1000835.0,1
2013,7,3,7,1,4,656535.0,1
2013,7,3,11,1,4,300424.0,1
2013,7,3,12,1,4,42848.0,1
2013,10,3,6,1,3,1282590.0,2
2013,10,3,9,1,3,323232.0,2
2013,10,3,11,1,3,858354.0,1
2013,14,3,6,1,3,1529559.0,2
2013,14,3,6,1,4,1448278.0,2
2013,14,3,7,1,3,691498.0,2
2013,14,3,7,1,4,266643.0,1
2013,14,3,8,1,4,605502.0,1
2013,14,3,9,1,3,141495.0,1
2013,14,3,9,1,4,163893.0,1
2013,14,3,10,1,3,115003.0,1
2013,14,3,11,1,3,119278.0,1
2013,14,3,11,1,4,151358.0,1
2013,14,3,13,1,3,882338.0,2
2013,14,3,13,1,4,334488.0,1
2013,16,3,7,1,3,1983558.0,2
2013,16,3,9,1,3,561545.0,1
2013,16,3,13,1,3,1643769.0,2
2013,18,3,4,1,3,877935.0,1
2013,18,3,5,1,3,735983.0,1
2013,18,3,6,1,3,4480191.0,4
2013,18,3,7,1,3,3688671.0,5
2013,18,3,8,1,3,1000001.0,1
2013,18,3,10,1,3,2197351.0,6
2013,18,3,11,1,3,2606910.0,3
2013,18,3,12,1,3,296750.0,1
2013,19,3,6,1,3,1351075.0,2
2013,19,3,6,1,4,1724060.0,2
2013,19,3,7,1,4,979863.0,3
2013,19,3,9,1,3,599147.0,1
2013,19,3,9,1,4,499558.0,1
2013,19,3,10,1,4,1499147.0,4
2013,19,3,11,1,4,2000000.0,1
2013,19,3,12,1,3,1101980.0,1
2013,19,3,13,1,3,1829616.0,2
2013,19,3,13,1,4,1503228.0,1
2013,22,1,4,2,1,107944.58,1
2013,22,1,6,2,1,141570.31,1
2013,22,1,11,2,1,150000.0,1
2013,22,2,6,2,1,250000.0,1
2013,22,3,6,1,4,986708.0,2
2013,22,3,6,2,1,250000.0,1
2013,22,3,10,1,4,534981.0,2
2013,22,3,13,1,4,1972265.0,2
2013,26,3,6,1,3,422156.0,1
2013,26,3,6,1,4,3691556.0,3
2013,26,3,7,1,3,130803.0,1
2013,26,3,7,1,4,4151187.0,5
2013,26,3,9,1,4,4200001.0,1
2013,26,3,11,1,3,627400.0,1
2013,26,3,13,1,3,922349.0,1
2013,26,3,13,1,4,953935.0,1
2013,27,1,3,2,1,665000.0,1
2013,27,1,4,2,1,399805.0,1
2013,27,1,6,2,1,875000.0,1
2013,27,1,7,2,1,913009.0,2
2013,27,1,8,2,1,1154994.44,2
2013,27,1,9,2,1,261000.0,1
2013,27,1,10,2,1,288820.0,1
2013,27,1,11,2,1,1345000.0,2
2013,27,1,12,2,1,508270.0,1
2013,27,2,4,2,1,609000.0,1
2013,27,2,11,2,1,300000.0,1
2013,27,3,6,1,3,1293324.0,1
2013,27,3,7,1,3,4754540.0,4
2013,27,3,7,2,1,250000.0,1
2013,27,3,10,2,1,600000.0,2
2013,27,3,13,1,3,6009480.0,2
2013,28,3,6,1,4,2649874.0,4
2013,28,3,7,1,4,823830.0,4
2013,28,3,9,1,4,949420.0,2
2013,28,3,11,1,4,774567.0,3
2013,28,3,13,1,4,1109327.0,4
2013,35,3,6,1,4,800002.0,2
2013,35,3,9,1,4,1907019.0,3
2013,35,3,13,1,4,348284.0,1
2013,36,1,3,2,1,368884.0,1
2013,36,1,6,2,1,1348484.72,2
2013,36,1,9,2,1,1476837.76,7
2013,36,1,13,2,1,160512.43,1
2013,36,3,4,1,3,1000001.0,1
2013,36,3,4,1,4,1000001.0,1
2013,36,3,6,1,3,3209142.0,1
2013,36,3,6,1,4,10000002.0,2
2013,36,3,7,1,3,1255769.0,1
2013,36,3,7,1,4,1250001.0,1
2013,36,3,9,1,4,1500043.0,2
2013,36,3,9,2,1,4001028.06,2
2013,36,3,10,2,1,3058421.77,5
2013,36,3,11,1,4,1749981.0,1
2013,36,3,13,1,3,1507993.0,1
2013,36,3,13,1,4,1500002.0,1
2013,43,3,6,1,3,1363930.0,2
2013,43,3,9,1,3,571917.0,1
2013,43,3,11,1,3,303309.0,1
2013,44,3,6,1,3,3116805.0,2
2013,44,3,9,1,3,50020.0,1
2013,45,1,7,2,1,248775.0,1
2013,45,1,12,2,1,197235.29,1
2013,45,1,13,2,1,116248.0,1
2013,45,2,13,2,1,213786.98,1
2013,45,3,6,1,4,1180000.0,1
2013,45,3,7,1,4,2159025.0,4
2013,45,3,9,1,4,2345949.0,2
2013,45,3,11,1,4,1795126.0,3
2013,45,3,13,2,1,169199.1,1
2013,49,3,3,1,3,699030.0,2
2013,49,3,4,1,3,1883840.0,1
2013,49,3,6,1,3,1899996.0,1
2013,49,3,7,1,3,2500000.0,3
2013,49,3,10,1,3,1514906.0,3
2013,49,3,11,1,3,1501371.0,1
2013,51,3,4,1,3,6249914.0,3
2013,51,3,6,1,3,1000000.0,1
2013,51,3,7,1,3,1287764.0,3
2013,51,3,10,1,3,327955.0,1
2013,51,3,11,1,3,5888915.0,2
2013,52,3,6,1,3,1506314.0,2
2013,52,3,7,1,3,1532872.0,3
2013,54,3,7,1,3,753504.0,1
2013,55,3,4,1,3,500362.0,1
2013,55,3,6,1,3,3992659.0,4
2013,55,3,7,1,3,1353106.0,4
2013,55,3,10,1,3,399865.0,1
2013,55,3,11,1,3,250115.0,1
2013,55,3,13,1,3,11035411.0,3
2013,57,3,3,1,4,325667.0,1
2013,57,3,6,1,4,1387574.0,2
2013,57,3,7,1,4,386997.0,2
2013,57,3,9,1,4,496726.0,1
2013,57,3,11,1,4,394973.0,1
2013,59,3,6,1,3,5000000.0,1
2013,59,3,6,1,4,2604791.0,2
2013,59,3,7,1,4,398692.0,2
2013,60,3,6,1,3,7859356.0,2
2013,60,3,10,1,3,190426.0,1
2013,61,3,3,1,3,469501.0,1
2013,61,3,4,1,3,563023.0,2
2013,61,3,5,1,3,979918.0,1
2013,61,3,6,1,3,5759079.0,2
2013,61,3,7,1,3,805735.0,3
2013,61,3,9,1,3,2358168.0,2
2013,61,3,10,1,3,2937755.0,5
2013,61,3,11,1,3,1746809.0,2
2013,61,3,12,1,3,1229262.0,2
2013,61,3,15,1,3,1034733.0,1
2013,62,3,13,1,3,1000000.0,1
2013,63,3,3,1,3,149693.0,1
2013,63,3,6,1,3,1004532.0,2
2013,63,3,6,1,4,2177023.0,4
2013,63,3,7,1,3,560402.0,3
2013,63,3,7,1,4,726151.0,4
2013,63,3,9,1,3,93108.0,1
2013,63,3,9,1,4,1105458.0,3
2013,63,3,10,1,3,357111.0,3
2013,63,3,11,1,3,127073.0,1
2013,63,3,13,1,3,2178453.0,1
2013,66,3,4,1,3,1002288.0,1
2013,66,3,6,1,3,2304222.0,2
2013,66,3,7,1,3,820371.0,3
2013,66,3,8,1,3,713937.0,1
2013,66,3,10,1,3,101650.0,1
2013,66,3,11,1,3,899870.0,1
2013,67,1,11,2,1,78945.0,1
2013,67,3,1,1,4,650000.0,1
2013,67,3,4,1,3,2500000.0,1
2013,67,3,6,1,4,1224512.0,2
2013,67,3,7,1,3,499572.0,3
2013,67,3,7,1,4,300043.0,3
2013,67,3,10,1,4,275277.0,1
2013,67,3,11,1,3,2000044.0,1
2013,67,3,11,1,4,550000.0,1
2013,71,3,3,1,4,387973.0,1
2013,71,3,4,1,3,834957.0,1
2013,71,3,4,1,4,500000.0,1
2013,71,3,6,1,3,2393430.0,1
2013,71,3,6,1,4,2499999.0,1
2013,71,3,7,1,3,650000.0,1
2013,71,3,7,1,4,1000001.0,2
2013,71,3,10,1,4,1011305.0,2
2013,71,3,11,1,3,1527779.0,2
2013,71,3,11,1,4,1497358.0,1
2013,71,3,12,1,4,995100.0,1
2013,71,3,13,1,3,1003272.0,1
2013,72,3,4,1,3,1418753.0,1
2013,72,3,6,1,3,995380.0,1
2013,72,3,7,1,3,2150087.0,3
2013,72,3,11,1,3,1867213.0,1
2013,73,1,7,2,1,204798.0,1
2013,73,2,4,2,1,247725.0,1
2013,73,3,6,1,3,3000000.0,1
2013,73,3,7,1,3,1206178.0,1
2013,73,3,10,1,3,327088.0,1
2013,73,3,11,2,1,300000.0,1
2013,74,1,4,2,1,896144.0,4
2013,74,1,6,2,1,1738465.0,8
2013,74,1,7,2,1,99990.0,1
2013,74,1,10,2,1,62188.0,1
2013,74,1,13,2,1,977952.0,4
2013,74,2,3,2,1,499649.0,5
2013,74,2,4,2,1,1474305.0,7
2013,74,2,6,2,1,320335.0,2
2013,74,2,7,2,1,118828.0,1
2013,74,2,11,2,1,224764.0,1
2013,74,2,13,2,1,755149.96,4
2013,74,3,1,1,4,447795.0,1
2013,74,3,3,1,3,152796.0,1
2013,74,3,3,1,4,515693.0,2
2013,74,3,4,1,3,800072.0,2
2013,74,3,4,1,4,898016.0,3
2013,74,3,6,1,3,1345789.0,2
2013,74,3,6,1,4,3599287.0,1
2013,74,3,7,1,3,534539.0,2
2013,74,3,7,1,4,584941.0,2
2013,74,3,7,2,1,499926.47,2
2013,74,3,9,1,3,135001.0,1
2013,74,3,9,1,4,550144.0,3
2013,74,3,10,1,3,570068.0,3
2013,74,3,10,1,4,1515846.0,4
2013,74,3,11,1,3,350300.0,3
2013,74,3,11,1,4,1890058.0,3
2013,74,3,13,2,1,249684.0,1
2013,78,3,1,1,3,9692870.0,4
2013,78,3,2,1,3,1500022.0,1
2013,78,3,3,1,3,792219.0,2
2013,78,3,3,1,4,102918.0,1
2013,78,3,4,1,4,301408.0,1
2013,78,3,5,1,3,1217869.0,1
2013,78,3,6,1,3,3599303.0,4
2013,78,3,6,1,4,299154.0,1
2013,78,3,7,1,3,3767972.0,7
2013,78,3,7,1,4,400090.0,3
2013,78,3,8,1,3,3895990.0,3
2013,78,3,9,1,3,801959.0,2
2013,78,3,9,1,4,200441.0,1
2013,78,3,10,1,3,2109880.0,8
2013,78,3,10,1,4,1394135.0,4
2013,78,3,11,1,3,5614951.0,3
2013,78,3,11,1,4,300852.0,1
2013,78,3,12,1,3,304033.0,1
2013,79,3,7,1,3,328659.0,1
2013,79,3,11,1,3,423113.0,1
2013,80,1,1,2,2,1666533.64,6
2013,80,1,2,2,2,650670.38,2
2013,80,1,3,2,2,3999582.69,7
2013,80,1,4,2,2,891181.46,5
2013,80,1,6,2,2,4230623.58,11
2013,80,1,7,2,2,2512090.12,8
2013,80,1,9,2,2,3077461.57,10
2013,80,1,10,2,2,2082803.0,6
2013,80,1,11,2,2,2707894.08,10
2013,80,1,12,2,2,742559.35,3
2013,80,2,1,2,2,833663.36,4
2013,80,2,3,2,2,678217.82,1
2013,80,2,4,2,2,1025830.97,9
2013,80,2,6,2,2,392344.39,1
2013,80,2,7,2,2,943242.16,4
2013,80,2,9,2,2,396039.0,1
2013,80,2,10,2,2,853265.99,5
2013,80,2,11,2,2,422428.0,2
2013,80,3,1,2,2,1722027.0,4
2013,80,3,2,2,2,999120.0,2
2013,80,3,3,1,3,843529.0,3
2013,80,3,3,2,2,636700.0,1
2013,80,3,4,1,3,1689341.0,3
2013,80,3,6,1,3,17762685.0,5
2013,80,3,6,1,4,6997133.0,2
2013,80,3,6,2,2,2087350.0,3
2013,80,3,7,1,3,1383234.0,5
2013,80,3,7,1,4,3506378.0,3
2013,80,3,7,2,2,670000.0,2
2013,80,3,8,2,2,1064199.96,2
2013,80,3,9,1,3,693395.0,1
2013,80,3,9,1,4,1607841.0,3
2013,80,3,9,2,1,80000.0,1
2013,80,3,9,2,2,200000.0,1
2013,80,3,10,1,3,196452.0,1
2013,80,3,10,1,4,1410745.0,2
2013,80,3,10,2,1,80000.0,1
2013,80,3,10,2,2,1393088.4,2
2013,80,3,11,1,3,5064444.0,5
2013,80,3,11,1,4,1999996.0,2
2013,80,3,11,2,2,1650000.0,2
2013,80,3,12,2,2,1050000.0,3
2013,80,3,13,1,3,2892278.0,1
2013,80,3,13,1,4,1399997.0,1
2013,80,4,11,2,2,386139.0,1
2013,80,4,12,2,2,138799.0,1
2013,81,3,1,1,3,673760.0,1
2013,81,3,4,1,3,360004.0,1
2013,81,3,6,1,3,1663344.0,3
2013,81,3,7,1,3,376375.0,3
2013,81,3,10,1,3,93561.0,1
2013,81,3,11,1,3,99825.0,1
2013,81,3,13,1,3,2277928.0,2
2013,83,3,6,1,3,783562.0,1
2013,83,3,9,1,3,2254825.0,3
2013,87,1,3,2,2,1091307.99,4
2013,87,1,4,2,2,1520084.21,6
2013,87,1,6,2,1,298136.66,1
2013,87,1,6,2,2,1397390.29,5
2013,87,1,7,2,1,2552053.15,7
2013,87,1,7,2,2,1261908.03,4
2013,87,1,9,2,1,411975.91,2
2013,87,1,9,2,2,677714.76,3
2013,87,1,10,2,2,1853978.0,7
2013,87,1,11,2,2,2196850.1,5
2013,87,1,13,2,2,3815669.2,3
2013,87,2,3,2,1,187609.92,1
2013,87,2,3,2,2,608592.8,2
2013,87,2,4,2,2,260200.0,1
2013,87,2,6,2,2,1645020.5,5
2013,87,2,7,2,1,150000.0,1
2013,87,2,7,2,2,664400.0,2
2013,87,2,9,2,2,1972229.71,10
2013,87,2,10,2,2,425023.22,2
2013,87,2,11,2,1,632977.72,1
2013,87,2,11,2,2,1219766.5,6
2013,87,3,4,1,4,500000.0,1
2013,87,3,4,2,2,410000.0,1
2013,87,3,6,1,4,3865731.0,3
2013,87,3,6,2,2,1449997.68,3
2013,87,3,7,1,3,1415815.0,1
2013,87,3,7,1,4,3367380.0,2
2013,87,3,7,2,1,1234982.23,1
2013,87,3,7,2,2,1732980.0,4
2013,87,3,9,1,4,4497862.0,2
2013,87,3,9,2,2,3290113.83,2
2013,87,3,10,1,4,2340057.0,2
2013,87,3,11,1,4,3416167.0,1
2013,87,3,11,2,2,477500.0,2
2013,87,3,12,1,4,1800000.0,1
2013,87,3,13,2,1,2102364.08,4
2013,88,3,6,1,3,5386810.0,1
2013,88,3,7,1,3,1766640.0,1
2013,88,3,9,1,3,176550.0,1
2013,88,3,11,1,3,490201.0,1
2013,88,3,12,1,3,3766678.0,1
2013,91,3,4,1,3,8901313.0,4
2013,91,3,6,1,3,10396350.0,4
2013,91,3,7,1,3,8941801.0,9
2013,91,3,9,1,3,1495104.0,2
2013,91,3,11,1,3,6092240.0,6
2013,91,3,12,1,3,477134.0,1
2013,91,3,13,1,3,4099867.0,2
2013,97,3,6,1,3,1257698.0,2
2013,97,3,6,1,4,1549998.0,2
2013,97,3,7,1,3,148819.0,1
2013,97,3,7,1,4,50000.0,1
2013,97,3,9,1,4,799807.0,1
2013,97,3,10,1,3,107000.0,1
2013,97,3,10,1,4,120001.0,1
2013,97,3,11,1,3,190000.0,1
2013,97,3,11,1,4,280001.0,1
2013,97,3,13,1,3,3270896.0,2
2013,97,3,13,1,4,1200000.0,1
2013,105,1,2,2,1,151516.28,1
2013,105,1,4,2,1,423292.5,1
2013,105,1,6,2,1,485003.0,1
2013,105,1,7,2,1,791933.24,2
2013,105,1,9,2,1,512456.61,2
2013,105,1,10,2,1,41628.35,1
2013,105,1,13,2,1,1297633.62,4
2013,105,2,4,2,1,231281.0,1
2013,105,2,7,2,1,614652.4,3
2013,105,2,10,2,1,192210.92,1
2013,105,2,13,2,1,170461.67,2
2013,105,3,2,2,1,492859.12,1
2013,105,3,3,1,4,894477.0,1
2013,105,3,4,1,4,2837308.0,1
2013,105,3,6,1,4,1993311.0,2
2013,105,3,7,1,3,2000492.0,2
2013,105,3,7,1,4,2251783.0,3
2013,105,3,7,2,1,999558.69,2
2013,105,3,8,2,1,488300.0,1
2013,105,3,9,1,4,598716.0,2
2013,105,3,10,1,4,2425228.0,4
2013,105,3,11,1,4,1443298.0,2
2013,105,3,12,1,4,659923.0,1
2013,105,3,12,2,1,457596.2,1
2013,105,3,13,1,4,1395553.0,1
2013,105,3,15,1,4,2301225.0,1
2013,107,3,6,1,3,1967415.0,1
2014,1,1,4,2,1,646355.62,2
2014,1,1,7,2,1,103393.03,2
2014,1,1,7,2,2,3699292.65,4
2014,1,1,9,2,2,4243520.04,8
2014,1,1,13,2,1,800935.53,2
2014,1,2,7,2,1,66943.48,1
2014,1,2,7,2,2,814842.45,1
2014,1,2,9,2,2,902069.95,2
2014,1,3,4,1,3,524481.0,1
2014,1,3,6,1,3,1999966.0,1
2014,1,3,7,1,3,465974.0,3
2014,1,3,7,2,1,165951.66,1
2014,1,3,7,2,2,4109540.97,2
2014,1,3,9,2,2,10481165.72,3
2014,1,3,11,1,3,500600.0,2
2014,1,3,12,2,1,1000000.02,1
2014,1,3,12,2,2,4535993.56,2
2014,1,3,13,2,1,3199980.89,3
2014,1,3,15,1,3,500000.0,1
2014,10,3,3,1,3,139924.0,1
2014,10,3,4,1,3,899566.0,1
2014,10,3,6,1,3,1105390.0,2
2014,10,3,7,1,3,276600.0,2
2014,10,3,8,1,3,103250.0,1
2014,10,3,9,1,3,105718.0,1
2014,10,3,10,1,3,146866.0,1
2014,10,3,11,1,3,397988.0,1
2014,11,3,1,1,3,400032.0,1
2014,11,3,2,1,3,714760.0,1
2014,11,3,10,1,3,150000.0,1
2014,11,3,11,1,3,267514.0,1
2014,11,3,15,1,3,500000.0,1
2014,13,3,6,1,4,2078932.0,2
2014,13,3,7,1,4,450000.0,1
2014,13,3,9,1,4,700108.0,1
2014,13,3,13,1,4,699998.0,1
2014,14,3,1,1,3,100000.0,1
2014,14,3,3,1,3,30000.0,1
2014,14,3,4,1,3,283583.0,1
2014,14,3,6,1,3,992817.0,2
2014,14,3,9,1,3,98496.0,1
2014,14,3,10,1,3,383411.0,2
2014,14,3,11,1,3,90148.0,1
2014,16,3,3,1,3,311405.0,1
2014,16,3,6,1,3,357484.0,1
2014,16,3,6,1,4,304281.0,1
2014,16,3,7,1,3,2239341.0,4
2014,16,3,7,1,4,1647380.0,2
2014,16,3,9,1,3,2005906.0,4
2014,16,3,9,1,4,1049857.0,2
2014,16,3,10,1,3,1194834.0,4
2014,16,3,11,1,3,2088655.0,2
2014,16,3,11,1,4,705283.0,1
2014,16,3,13,1,3,5612045.0,4
2014,16,3,13,1,4,801904.0,2
2014,18,1,1,2,2,373002.47,1
2014,18,1,2,2,1,250000.0,1
2014,18,1,3,2,1,324611.25,3
2014,18,1,3,2,2,474165.55,2
2014,18,1,4,2,1,600001.11,2
2014,18,1,4,2,2,2062629.35,4
2014,18,1,6,2,2,1584585.37,4
2014,18,1,7,2,2,1010009.93,2
2014,18,1,9,2,2,1426853.97,4
2014,18,1,10,2,2,3591829.94,11
2014,18,1,11,2,1,450000.64,2
2014,18,1,11,2,2,3858444.4,8
2014,18,2,3,2,1,199999.44,1
2014,18,2,3,2,2,50000.03,1
2014,18,2,6,2,2,370228.56,1
2014,18,2,7,2,2,726239.89,3
2014,18,2,10,2,2,521887.29,3
2014,18,3,1,1,3,760920.0,1
2014,18,3,2,1,3,599949.0,1
2014,18,3,3,1,3,499997.0,1
2014,18,3,3,2,2,499999.6,1
2014,18,3,4,1,3,2298041.0,3
2014,18,3,4,2,2,300000.31,1
2014,18,3,5,2,1,219264.4,1
2014,18,3,6,1,3,6646039.0,4
2014,18,3,7,1,3,3772813.0,9
2014,18,3,7,2,2,1000004.88,1
2014,18,3,8,1,3,603209.0,1
2014,18,3,9,1,3,2000003.0,4
2014,18,3,9,2,2,400000.24,1
2014,18,3,10,1,3,4469154.0,7
2014,18,3,11,1,3,2499980.0,2
2014,18,3,12,1,3,987963.0,1
2014,18,3,12,2,2,497550.0,1
2014,19,3,1,1,3,875274.98,1
2014,19,3,3,1,3,350008.0,1
2014,19,3,4,1,3,1205569.0,2
2014,19,3,6,1,3,1561867.0,1
2014,19,3,6,1,4,2299376.0,3
2014,19,3,7,1,3,2201382.0,6
2014,19,3,7,1,4,806567.0,2
2014,19,3,9,1,3,2019690.0,3
2014,19,3,9,1,4,999504.0,1
2014,19,3,10,1,3,1128140.0,5
2014,19,3,10,1,4,924943.0,4
2014,19,3,11,1,3,2848673.0,3
2014,19,3,11,1,4,2999831.0,1
2014,19,3,13,1,3,499937.0,1
