DonorId,FiscalYear,FundType,PaidAmt,PledgeAmt,PledgePaidDate,PooledFundId
98,2019,CBPF,1000000,0,05-2019,1
98,2019,CBPF,400000,0,05-2019,98
98,2019,CBPF,2000000,0,05-2019,105
111,2019,CBPF,100000,0,05-2019,105
124,2019,CBPF,5574136,0,05-2019,49
124,2019,CBPF,5574136,0,05-2019,72
124,2019,CBPF,5406911,0,05-2019,91
124,2019,CBPF,5183946,0,05-2019,108
124,2019,CBPF,10033444,0,05-2019,105
129,2019,CBPF,2747144,0,05-2019,105
163,2019,CBPF,1958863,0,05-2019,91
163,2019,CBPF,979431,0,05-2019,73
183,2019,CBPF,25806451,0,05-2019,105
35,2019,CBPF,381133,0,06-2019,1
35,2019,CBPF,762266,0,06-2019,18
35,2019,CBPF,453733,0,06-2019,74
67,2019,CBPF,11217000,0,06-2019,27
67,2019,CBPF,11123470,0,06-2019,105
67,2019,CBPF,10567297,0,06-2019,73
93,2019,CBPF,314707,0,06-2019,18
124,2019,CBPF,6786000,0,06-2019,87
125,2019,CBPF,1283250,0,06-2019,36
125,2019,CBPF,962438,0,06-2019,67
129,2019,CBPF,3351184,0,06-2019,87
129,2019,CBPF,575996,0,06-2019,80
129,2019,CBPF,6863143,0,06-2019,91
129,2019,CBPF,5719286,0,06-2019,108
129,2019,CBPF,228771,0,06-2019,98
162,2019,CBPF,2109773,0,06-2019,27
162,2019,CBPF,3164653,0,06-2019,87
163,2019,CBPF,495540,0,06-2019,55
163,2019,CBPF,792864,0,06-2019,72
163,2019,CBPF,505221,0,06-2019,87
163,2019,CBPF,1997203,0,06-2019,88
183,2019,CBPF,3152585,0,06-2019,67
184,2019,CBPF,5000000,0,06-2019,36
13,2019,CBPF,1394009,0,07-2019,67
13,2019,CBPF,1739736,0,07-2019,87
22,2019,CBPF,2251000,0,07-2019,18
22,2019,CBPF,4502000,0,07-2019,27
22,2019,CBPF,4545454,0,07-2019,49
22,2019,CBPF,1136363,0,07-2019,51
22,2019,CBPF,1704545,0,07-2019,55
22,2019,CBPF,3409090,0,07-2019,72
22,2019,CBPF,3376500,0,07-2019,88
22,2019,CBPF,7954545,0,07-2019,91
22,2019,CBPF,7954545,0,07-2019,108
22,2019,CBPF,5681818,0,07-2019,105
22,2019,CBPF,3977272,0,07-2019,73
35,2019,CBPF,764906,0,07-2019,88
49,2019,CBPF,56818,0,07-2019,105
64,2019,CBPF,5681818,0,07-2019,108
67,2019,CBPF,11299000,0,07-2019,88
80,2019,CBPF,198838,0,07-2019,55
80,2019,CBPF,198838,0,07-2019,91
86,2019,CBPF,3381876,0,07-2019,27
86,2019,CBPF,1136363,0,07-2019,72
109,2019,CBPF,397727,0,07-2019,49
109,2019,CBPF,397727,0,07-2019,67
109,2019,CBPF,397727,0,07-2019,72
109,2019,CBPF,397727,0,07-2019,91
109,2019,CBPF,397727,0,07-2019,105
124,2019,CBPF,3409090,0,07-2019,108
129,2019,CBPF,993275,0,07-2019,1
129,2019,CBPF,4593595,0,07-2019,88
129,2019,CBPF,937893,0,07-2019,105
141,2019,CBPF,999960,0,07-2019,1
162,2019,CBPF,211400,0,07-2019,1
162,2019,CBPF,2642759,0,07-2019,36
162,2019,CBPF,1585655,0,07-2019,72
162,2019,CBPF,2642759,0,07-2019,91
162,2019,CBPF,2114207,0,07-2019,108
163,2019,CBPF,2027712,0,07-2019,80
176,2019,CBPF,381463,0,07-2019,105
183,2019,CBPF,12462500,0,07-2019,1
183,2019,CBPF,6345177,0,07-2019,36
183,2019,CBPF,2030456,0,07-2019,91
183,2019,CBPF,6345177,0,07-2019,108
98,2019,CBPF,1000000,0,08-2019,91
98,2019,CBPF,1000000,0,08-2019,108
129,2019,CBPF,2467570,0,08-2019,88
163,2019,CBPF,653225,0,08-2019,18
163,2019,CBPF,1028806,0,08-2019,36
183,2019,CBPF,7263060,0,08-2019,18
183,2019,CBPF,7907542,0,08-2019,49
184,2019,CBPF,4500000,0,08-2019,67
184,2019,CBPF,1000000,0,08-2019,98
35,2019,CBPF,943403,0,09-2019,91
35,2019,CBPF,943403,0,09-2019,108
67,2019,CBPF,11061946,0,09-2019,105
88,2019,CBPF,2197802,0,09-2019,91
100,2019,CBPF,2000000,0,09-2019,105
109,2019,CBPF,397727,0,09-2019,18
109,2019,CBPF,397727,0,09-2019,27
109,2019,CBPF,397727,0,09-2019,88
114,2019,CBPF,54945,0,09-2019,105
129,2019,CBPF,1009709,0,09-2019,27
129,2019,CBPF,493385,0,09-2019,98
158,2019,CBPF,1659292,0,09-2019,91
158,2019,CBPF,553097,0,09-2019,105
158,2019,CBPF,663716,0,09-2019,73
163,2019,CBPF,813008,0,09-2019,67
163,2019,CBPF,1006036,0,09-2019,108
183,2019,CBPF,49792000,0,09-2019,1
183,2019,CBPF,4910080,0,09-2019,87
183,2019,CBPF,15900690,0,09-2019,80
184,2019,CBPF,4750000,0,09-2019,36
22,2019,CBPF,1666071,0,10-2019,27
35,2019,CBPF,377210,0,10-2019,49
50,2019,CBPF,430607,0,10-2019,36
52,2019,CBPF,4143635,0,10-2019,36
52,2019,CBPF,4427051,0,10-2019,105
67,2019,CBPF,3337905,0,10-2019,80
98,2019,CBPF,300000,0,10-2019,80
108,2019,CBPF,109409,0,10-2019,98
134,2019,CBPF,10000,0,10-2019,105
135,2019,CBPF,516184,0,10-2019,98
162,2019,CBPF,1029162,0,10-2019,80
163,2019,CBPF,526280,0,10-2019,87
183,2019,CBPF,4885720,0,10-2019,1
183,2019,CBPF,2463054,0,10-2019,91
183,2019,CBPF,8620689,0,10-2019,108
183,2019,CBPF,20935960,0,10-2019,105
184,2019,CBPF,5000000,0,10-2019,105
52,2019,CBPF,5224094,0,11-2019,1
52,2019,CBPF,4148576,0,11-2019,87
67,2019,CBPF,1111111,0,11-2019,67
67,2019,CBPF,922222,0,11-2019,105
86,2019,CBPF,60645,0,11-2019,80
98,2019,CBPF,200000,0,11-2019,18
98,2019,CBPF,200000,0,11-2019,87
98,2019,CBPF,500000,0,11-2019,88
98,2019,CBPF,500000,0,11-2019,80
109,2019,CBPF,388888,0,11-2019,98
124,2019,CBPF,2888888,0,11-2019,105
162,2019,CBPF,2607417,0,11-2019,1
162,2019,CBPF,1042156,0,11-2019,55
162,2019,CBPF,2190230,0,11-2019,87
162,2019,CBPF,1042966,0,11-2019,88
162,2019,CBPF,2085935,0,11-2019,91
162,2019,CBPF,2085935,0,11-2019,108
163,2019,CBPF,1010083,0,11-2019,80
163,2019,CBPF,504032,0,11-2019,108
183,2019,CBPF,10469244,0,11-2019,27
183,2019,CBPF,10038610,0,11-2019,36
183,2019,CBPF,8188736,0,11-2019,88
184,2019,CBPF,3000000,0,11-2019,18
184,2019,CBPF,5000000,0,11-2019,80
64,2019,CBPF,5797579,0,12-2019,108
67,2019,CBPF,2097536,0,12-2019,1
67,2019,CBPF,2200220,0,12-2019,51
67,2019,CBPF,2750275,0,12-2019,55
67,2019,CBPF,2208452,0,12-2019,87
67,2019,CBPF,3319350,0,12-2019,88
67,2019,CBPF,15578740,0,12-2019,108
67,2019,CBPF,550055,0,12-2019,98
67,2019,CBPF,2200220,0,12-2019,105
67,2019,CBPF,1904112,0,12-2019,73
86,2019,CBPF,330033,0,12-2019,36
86,2019,CBPF,330033,0,12-2019,73
88,2019,CBPF,550055,0,12-2019,49
88,2019,CBPF,550055,0,12-2019,51
88,2019,CBPF,1100110,0,12-2019,55
88,2019,CBPF,550055,0,12-2019,73
93,2019,CBPF,133332,0,12-2019,18
93,2019,CBPF,128700,0,12-2019,91
93,2019,CBPF,193050,0,12-2019,105
98,2019,CBPF,200000,0,12-2019,36
98,2019,CBPF,500000,0,12-2019,72
111,2019,CBPF,10000,0,12-2019,36
111,2019,CBPF,100000,0,12-2019,49
111,2019,CBPF,10000,0,12-2019,72
124,2019,CBPF,7793443,0,12-2019,27
124,2019,CBPF,7793443,0,12-2019,88
124,2019,CBPF,2226698,0,12-2019,80
129,2019,CBPF,546294,0,12-2019,1
129,2019,CBPF,2173048,0,12-2019,72
129,2019,CBPF,2217899,0,12-2019,87
129,2019,CBPF,878453,0,12-2019,88
129,2019,CBPF,2933615,0,12-2019,91
129,2019,CBPF,2933615,0,12-2019,108
129,2019,CBPF,1086524,0,12-2019,73
163,2019,CBPF,1052784,0,12-2019,87
163,2019,CBPF,1331331,0,12-2019,91
163,2019,CBPF,845845,0,12-2019,105
163,2019,CBPF,2002002,0,12-2019,73
183,2019,CBPF,19663800,0,12-2019,27
183,2019,CBPF,15444015,0,12-2019,91
183,2019,CBPF,36036036,0,12-2019,108
52,2020,CBPF,2979554,0,01-2020,87
52,2020,CBPF,4462703,0,01-2020,88
62,2020,CBPF,3301500,0,01-2020,88
62,2020,CBPF,1118900,0,01-2020,98
163,2020,CBPF,1099950,0,01-2020,1
35,2020,CBPF,375872,0,02-2020,49
35,2020,CBPF,4078217,0,02-2020,91
35,2020,CBPF,2612314,0,02-2020,108
52,2020,CBPF,2172063,0,02-2020,80
67,2020,CBPF,5512679,0,02-2020,108
80,2020,CBPF,202183,0,02-2020,55
80,2020,CBPF,202183,0,02-2020,91
86,2020,CBPF,3230376,0,02-2020,18
86,2020,CBPF,1102535,0,02-2020,49
141,2020,CBPF,1000000,0,02-2020,51
141,2020,CBPF,1000000,0,02-2020,55
141,2020,CBPF,200000,0,02-2020,72
141,2020,CBPF,2999985,0,02-2020,108
163,2020,CBPF,526280,0,02-2020,87
183,2020,CBPF,19633507,0,02-2020,108
52,2020,CBPF,5285083,0,03-2020,108
86,2020,CBPF,5494505,0,03-2020,105
93,2020,CBPF,244982,0,03-2020,18
93,2020,CBPF,258732,0,03-2020,91
93,2020,CBPF,323415,0,03-2020,105
124,2020,CBPF,8031674,0,03-2020,108
129,2020,CBPF,7990917,0,03-2020,108
162,2020,CBPF,5905469,0,03-2020,1
162,2020,CBPF,1527276,0,03-2020,18
162,2020,CBPF,7127291,0,03-2020,27
162,2020,CBPF,5010845,0,03-2020,36
162,2020,CBPF,1066137,0,03-2020,49
162,2020,CBPF,1599206,0,03-2020,51
162,2020,CBPF,1599206,0,03-2020,55
162,2020,CBPF,852909,0,03-2020,67
162,2020,CBPF,1992469,0,03-2020,72
162,2020,CBPF,3563645,0,03-2020,87
162,2020,CBPF,5040013,0,03-2020,88
162,2020,CBPF,5600014,0,03-2020,80
162,2020,CBPF,4264549,0,03-2020,91
162,2020,CBPF,4264549,0,03-2020,108
162,2020,CBPF,533068,0,03-2020,98
162,2020,CBPF,2132274,0,03-2020,73
163,2020,CBPF,534188,0,03-2020,36
163,2020,CBPF,1031991,0,03-2020,72
163,2020,CBPF,1064991,0,03-2020,80
163,2020,CBPF,2063983,0,03-2020,108
183,2020,CBPF,2315653,0,03-2020,49
183,2020,CBPF,2496280,0,03-2020,80
13,2020,CBPF,3153238,0,04-2020,1
13,2020,CBPF,4234529,0,04-2020,67
13,2020,CBPF,1306308,0,04-2020,87
13,2020,CBPF,2522590,0,04-2020,88
35,2020,CBPF,1147492,0,04-2020,67
35,2020,CBPF,4979937,0,04-2020,105
61,2020,CBPF,54585,0,04-2020,98
86,2020,CBPF,531776,0,04-2020,1
86,2020,CBPF,3190776,0,04-2020,27
86,2020,CBPF,3013245,0,04-2020,36
86,2020,CBPF,1637554,0,04-2020,55
86,2020,CBPF,1091703,0,04-2020,72
86,2020,CBPF,3204276,0,04-2020,87
86,2020,CBPF,2136176,0,04-2020,88
86,2020,CBPF,3190776,0,04-2020,80
86,2020,CBPF,2729257,0,04-2020,108
86,2020,CBPF,327510,0,04-2020,73
124,2020,CBPF,4311804,0,04-2020,1
124,2020,CBPF,6467706,0,04-2020,27
124,2020,CBPF,4912663,0,04-2020,72
124,2020,CBPF,4311804,0,04-2020,87
124,2020,CBPF,5928730,0,04-2020,88
124,2020,CBPF,4311804,0,04-2020,80
124,2020,CBPF,3711790,0,04-2020,91
129,2020,CBPF,477628,0,04-2020,36
129,2020,CBPF,1432886,0,04-2020,72
129,2020,CBPF,477628,0,04-2020,98
129,2020,CBPF,1910515,0,04-2020,105
129,2020,CBPF,955257,0,04-2020,73
163,2020,CBPF,2585315,0,04-2020,105
163,2020,CBPF,2068252,0,04-2020,73
180,2020,CBPF,500,0,04-2020,105
183,2020,CBPF,6134500,0,04-2020,18
183,2020,CBPF,31015000,0,04-2020,80
183,2020,CBPF,10000000,0,04-2020,91
183,2020,CBPF,10000000,0,04-2020,108
22,2020,CBPF,4343105,0,05-2020,49
22,2020,CBPF,2171552,0,05-2020,55
22,2020,CBPF,5428881,0,05-2020,72
22,2020,CBPF,7600434,0,05-2020,91
22,2020,CBPF,7600434,0,05-2020,108
22,2020,CBPF,5428881,0,05-2020,105
22,2020,CBPF,4343105,0,05-2020,73
31,2020,CBPF,54288,0,05-2020,98
31,2020,CBPF,54288,0,05-2020,105
35,2020,CBPF,1718443,0,05-2020,36
35,2020,CBPF,356438,0,05-2020,67
35,2020,CBPF,644281,0,05-2020,72
35,2020,CBPF,712877,0,05-2020,74
35,2020,CBPF,996524,0,05-2020,98
49,2020,CBPF,12500,0,05-2020,51
49,2020,CBPF,12500,0,05-2020,55
49,2020,CBPF,12500,0,05-2020,91
49,2020,CBPF,12500,0,05-2020,73
64,2020,CBPF,4343105,0,05-2020,108
67,2020,CBPF,2166776,0,05-2020,1
67,2020,CBPF,3242607,0,05-2020,18
67,2020,CBPF,4884547,0,05-2020,27
67,2020,CBPF,1411509,0,05-2020,49
67,2020,CBPF,2714440,0,05-2020,72
67,2020,CBPF,5404345,0,05-2020,88
67,2020,CBPF,4323476,0,05-2020,80
67,2020,CBPF,1628664,0,05-2020,98
67,2020,CBPF,6514657,0,05-2020,73
80,2020,CBPF,169998,0,05-2020,73
124,2020,CBPF,1847735,0,05-2020,18
124,2020,CBPF,1739044,0,05-2020,87
124,2020,CBPF,1847735,0,05-2020,88
125,2020,CBPF,1213200,0,05-2020,108
129,2020,CBPF,7499230,0,05-2020,91
163,2020,CBPF,821977,0,05-2020,18
177,2020,CBPF,1000000,0,05-2020,67
183,2020,CBPF,16130400,0,05-2020,1
183,2020,CBPF,7453416,0,05-2020,36
183,2020,CBPF,2360248,0,05-2020,49
183,2020,CBPF,1863354,0,05-2020,74
183,2020,CBPF,8962450,0,05-2020,88
13,2020,CBPF,2711598,0,06-2020,1
15,2020,CBPF,25000,0,06-2020,105
35,2020,CBPF,2743088,0,06-2020,1
35,2020,CBPF,1445082,0,06-2020,18
35,2020,CBPF,363410,0,06-2020,27
35,2020,CBPF,370708,0,06-2020,49
35,2020,CBPF,2507032,0,06-2020,87
35,2020,CBPF,1444226,0,06-2020,88
35,2020,CBPF,1731531,0,06-2020,80
49,2020,CBPF,28441,0,06-2020,105
52,2020,CBPF,2280211,0,06-2020,55
52,2020,CBPF,4560302,0,06-2020,91
64,2020,CBPF,2275312,0,06-2020,108
67,2020,CBPF,1685946,0,06-2020,1
67,2020,CBPF,2808417,0,06-2020,18
67,2020,CBPF,2246734,0,06-2020,27
67,2020,CBPF,8830022,0,06-2020,36
67,2020,CBPF,3863134,0,06-2020,49
67,2020,CBPF,2207505,0,06-2020,51
67,2020,CBPF,2759381,0,06-2020,55
67,2020,CBPF,1103752,0,06-2020,67
67,2020,CBPF,2759381,0,06-2020,72
67,2020,CBPF,1103752,0,06-2020,74
67,2020,CBPF,8469117,0,06-2020,87
67,2020,CBPF,2808417,0,06-2020,88
67,2020,CBPF,1685050,0,06-2020,80
67,2020,CBPF,1655629,0,06-2020,91
67,2020,CBPF,27593818,0,06-2020,108
67,2020,CBPF,1103752,0,06-2020,98
98,2020,CBPF,200000,0,06-2020,18
98,2020,CBPF,500000,0,06-2020,27
98,2020,CBPF,200000,0,06-2020,36
98,2020,CBPF,300000,0,06-2020,67
98,2020,CBPF,500000,0,06-2020,72
98,2020,CBPF,300000,0,06-2020,87
98,2020,CBPF,500000,0,06-2020,88
98,2020,CBPF,300000,0,06-2020,80
98,2020,CBPF,1000000,0,06-2020,91
98,2020,CBPF,1000000,0,06-2020,108
98,2020,CBPF,400000,0,06-2020,98
98,2020,CBPF,2000000,0,06-2020,105
98,2020,CBPF,300000,0,06-2020,73
125,2020,CBPF,1129100,0,06-2020,36
125,2020,CBPF,1120350,0,06-2020,67
129,2020,CBPF,5210543,0,06-2020,88
129,2020,CBPF,1049798,0,06-2020,80
163,2020,CBPF,531349,0,06-2020,67
163,2020,CBPF,1049315,0,06-2020,88
163,2020,CBPF,2125398,0,06-2020,91
183,2020,CBPF,1265822,0,06-2020,74
35,2020,CBPF,734873,0,07-2020,51
35,2020,CBPF,1103242,0,07-2020,91
52,2020,CBPF,3800397,0,07-2020,108
67,2020,CBPF,1343784,0,07-2020,49
67,2020,CBPF,568181,0,07-2020,67
67,2020,CBPF,3919372,0,07-2020,72
67,2020,CBPF,6718924,0,07-2020,73
88,2020,CBPF,579344,0,07-2020,18
88,2020,CBPF,579344,0,07-2020,80
88,2020,CBPF,2239641,0,07-2020,108
94,2020,CBPF,50000,0,07-2020,1
108,2020,CBPF,56818,0,07-2020,105
111,2020,CBPF,100000,0,07-2020,105
114,2020,CBPF,33594,0,07-2020,105
129,2020,CBPF,1055249,0,07-2020,80
129,2020,CBPF,313717,0,07-2020,98
129,2020,CBPF,1045724,0,07-2020,105
134,2020,CBPF,10000,0,07-2020,105
162,2020,CBPF,5401221,0,07-2020,108
163,2020,CBPF,1062699,0,07-2020,49
183,2020,CBPF,2472187,0,07-2020,51
22,2020,CBPF,10031470,0,08-2020,27
22,2020,CBPF,2360346,0,08-2020,88
64,2020,CBPF,3529411,0,08-2020,108
67,2020,CBPF,2355712,0,08-2020,36
67,2020,CBPF,2944640,0,08-2020,49
67,2020,CBPF,2355712,0,08-2020,74
67,2020,CBPF,1766784,0,08-2020,98
67,2020,CBPF,588928,0,08-2020,73
108,2020,CBPF,58892,0,08-2020,105
109,2020,CBPF,411764,0,08-2020,49
109,2020,CBPF,411764,0,08-2020,67
109,2020,CBPF,411764,0,08-2020,72
109,2020,CBPF,411764,0,08-2020,91
109,2020,CBPF,411764,0,08-2020,98
109,2020,CBPF,411764,0,08-2020,105
129,2020,CBPF,1038951,0,08-2020,1
129,2020,CBPF,3011229,0,08-2020,87
129,2020,CBPF,1227773,0,08-2020,88
154,2020,CBPF,117647,0,08-2020,55
162,2020,CBPF,2815084,0,08-2020,27
163,2020,CBPF,1097694,0,08-2020,36
163,2020,CBPF,1097694,0,08-2020,72
163,2020,CBPF,999950,0,08-2020,87
183,2020,CBPF,13037809,0,08-2020,105
61,2020,CBPF,59154,0,09-2020,80
67,2020,CBPF,1185834,0,09-2020,1
67,2020,CBPF,3528669,0,09-2020,18
67,2020,CBPF,5331694,0,09-2020,87
67,2020,CBPF,5881115,0,09-2020,88
67,2020,CBPF,1175988,0,09-2020,80
67,2020,CBPF,26658767,0,09-2020,105
80,2020,CBPF,147177,0,09-2020,55
109,2020,CBPF,414332,0,09-2020,1
109,2020,CBPF,414332,0,09-2020,18
109,2020,CBPF,414332,0,09-2020,27
109,2020,CBPF,414332,0,09-2020,88
124,2020,CBPF,3788944,0,09-2020,27
124,2020,CBPF,3433730,0,09-2020,88
124,2020,CBPF,5106888,0,09-2020,108
162,2020,CBPF,9001198,0,09-2020,105
163,2020,CBPF,1089876,0,09-2020,18
163,2020,CBPF,1103752,0,09-2020,67
180,2020,CBPF,3090,0,09-2020,1
180,2020,CBPF,3332,0,09-2020,18
180,2020,CBPF,20813,0,09-2020,27
180,2020,CBPF,9156,0,09-2020,36
180,2020,CBPF,9647,0,09-2020,49
180,2020,CBPF,97,0,09-2020,51
180,2020,CBPF,312,0,09-2020,55
180,2020,CBPF,39452,0,09-2020,67
180,2020,CBPF,6898,0,09-2020,72
180,2020,CBPF,9,0,09-2020,74
180,2020,CBPF,23134,0,09-2020,87
180,2020,CBPF,17899,0,09-2020,88
180,2020,CBPF,2913,0,09-2020,80
180,2020,CBPF,23973,0,09-2020,91
180,2020,CBPF,180,0,09-2020,108
180,2020,CBPF,253,0,09-2020,98
180,2020,CBPF,212387,0,09-2020,105
180,2020,CBPF,3460,0,09-2020,73
183,2020,CBPF,12880500,0,09-2020,1
67,2020,CBPF,1761255,0,10-2020,18
67,2020,CBPF,2347417,0,10-2020,36
67,2020,CBPF,2934272,0,10-2020,72
67,2020,CBPF,2348340,0,10-2020,87
67,2020,CBPF,2348340,0,10-2020,88
88,2020,CBPF,1173708,0,10-2020,55
88,2020,CBPF,1173708,0,10-2020,91
98,2020,CBPF,250000,0,10-2020,80
98,2020,CBPF,800000,0,10-2020,102
124,2020,CBPF,5399061,0,10-2020,105
162,2020,CBPF,1139325,0,10-2020,73
163,2020,CBPF,999950,0,10-2020,1
163,2020,CBPF,1092072,0,10-2020,80
163,2020,CBPF,489130,0,10-2020,102
163,2020,CBPF,1086956,0,10-2020,73
183,2020,CBPF,1292300,0,10-2020,18
183,2020,CBPF,1930501,0,10-2020,67
183,2020,CBPF,2574002,0,10-2020,74
184,2020,CBPF,8000000,0,10-2020,36
184,2020,CBPF,2000000,0,10-2020,67
67,2020,CBPF,0,0,NaT,51
67,2020,CBPF,0,0,NaT,55
67,2020,CBPF,0,0,NaT,91
86,2020,CBPF,0,0,NaT,36
86,2020,CBPF,0,0,NaT,73
88,2020,CBPF,0,0,NaT,51
88,2020,CBPF,0,0,NaT,73
163,2020,CBPF,0,0,NaT,55
13,2021,CBPF,0,0,NaT,67
67,2021,CBPF,0,0,NaT,27
67,2021,CBPF,0,0,NaT,36
67,2021,CBPF,0,0,NaT,67
67,2021,CBPF,0,0,NaT,72
67,2021,CBPF,0,0,NaT,87
67,2021,CBPF,0,0,NaT,98
163,2021,CBPF,0,0,NaT,1
163,2021,CBPF,0,0,NaT,18
163,2021,CBPF,0,0,NaT,36
163,2021,CBPF,0,0,NaT,55
163,2021,CBPF,0,0,NaT,67
163,2021,CBPF,0,0,NaT,72
163,2021,CBPF,0,0,NaT,87
163,2021,CBPF,0,0,NaT,102
183,2021,CBPF,0,0,NaT,1
183,2021,CBPF,0,0,NaT,18
183,2021,CBPF,0,0,NaT,36
183,2021,CBPF,0,0,NaT,105
13,2022,CBPF,0,0,NaT,67
67,2022,CBPF,0,0,NaT,27
67,2022,CBPF,0,0,NaT,72
163,2022,CBPF,0,0,NaT,1
163,2022,CBPF,0,0,NaT,18
163,2022,CBPF,0,0,NaT,36
163,2022,CBPF,0,0,NaT,72
163,2022,CBPF,0,0,NaT,102
183,2022,CBPF,0,0,NaT,1
183,2022,CBPF,0,0,NaT,18
67,2023,CBPF,0,0,NaT,72
183,2023,CBPF,0,0,NaT,1
129,2006,CERF,29993971,0,01-2006,109
55,2006,CERF,20000,0,01-2007,109
70,2006,CERF,100000,0,01-2007,109
107,2006,CERF,100000,0,02-2006,109
109,2006,CERF,4000000,0,02-2006,109
163,2006,CERF,1524842,0,02-2006,109
54,2006,CERF,2000,0,02-2007,109
91,2006,CERF,7500000,0,02-2008,109
10,2006,CERF,5000,0,03-2006,109
15,2006,CERF,20000,0,03-2006,109
48,2006,CERF,5000,0,03-2006,109
56,2006,CERF,15000,0,03-2006,109
71,2006,CERF,10000,0,03-2006,109
131,2006,CERF,20000,0,03-2006,109
156,2006,CERF,288577,0,03-2006,109
159,2006,CERF,10000,0,03-2006,109
183,2006,CERF,69928000,0,03-2006,109
148,2006,CERF,50000,0,03-2007,109
80,2006,CERF,150000,0,04-2006,109
166,2006,CERF,10000,0,04-2006,109
13,2006,CERF,7600000,0,05-2006,109
52,2006,CERF,8401243,0,05-2006,109
94,2006,CERF,25000,0,05-2006,109
98,2006,CERF,5000000,0,05-2006,109
100,2006,CERF,200000,0,05-2006,109
61,2006,CERF,28102,0,06-2006,109
172,2006,CERF,300000,0,06-2006,109
53,2006,CERF,10000,0,06-2007,109
9,2006,CERF,25440,0,07-2006,109
18,2006,CERF,5000,0,07-2006,109
64,2006,CERF,629350,0,07-2006,109
82,2006,CERF,50000,0,07-2006,109
86,2006,CERF,12601974,0,07-2006,109
120,2006,CERF,5000,0,07-2006,109
124,2006,CERF,25260000,0,07-2006,109
135,2006,CERF,250000,0,07-2006,109
170,2006,CERF,20000,0,07-2006,109
35,2006,CERF,21941309,0,08-2006,109
63,2006,CERF,5154000,0,08-2006,109
117,2006,CERF,25000,0,08-2006,109
184,2006,CERF,5000000,0,08-2006,109
12,2006,CERF,5000,0,09-2006,109
50,2006,CERF,113301,0,09-2006,109
64,2006,CERF,634450,0,09-2006,109
79,2006,CERF,424989,0,09-2006,109
81,2006,CERF,1000000,0,09-2006,109
111,2006,CERF,50000,0,09-2006,109
115,2006,CERF,50000,0,09-2006,109
126,2006,CERF,2452,0,09-2006,109
136,2006,CERF,254220,0,09-2006,109
158,2006,CERF,9999984,0,09-2006,109
184,2006,CERF,5000000,0,10-2006,109
163,2006,CERF,2403254,0,11-2006,109
61,2006,CERF,24000,0,12-2005,109
162,2006,CERF,41093249,0,12-2005,109
22,2006,CERF,2666194,0,12-2006,109
124,2006,CERF,26600000,0,12-2006,109
141,2006,CERF,2000000,0,12-2006,109
155,2006,CERF,10000,0,12-2006,109
31,2007,CERF,10000,0,01-2007,109
49,2007,CERF,30000,0,01-2007,109
80,2007,CERF,250000,0,01-2007,109
81,2007,CERF,1000000,0,01-2007,109
129,2007,CERF,55066049,0,01-2007,109
133,2007,CERF,5000,0,01-2007,109
9,2007,CERF,29735,0,01-2008,109
13,2007,CERF,8760000,0,01-2008,109
155,2007,CERF,50000,0,01-2008,109
162,2007,CERF,7814500,0,01-2008,109
48,2007,CERF,20000,0,02-2007,109
52,2007,CERF,8742383,0,02-2007,109
82,2007,CERF,100000,0,02-2007,109
44,2007,CERF,20000,0,02-2008,109
88,2007,CERF,1380300,0,02-2008,109
89,2007,CERF,5000,0,02-2008,109
120,2007,CERF,5000,0,02-2008,109
143,2007,CERF,359625,0,02-2008,109
172,2007,CERF,300000,0,02-2008,109
30,2007,CERF,50000,0,03-2007,109
64,2007,CERF,1312100,0,03-2007,109
86,2007,CERF,26273974,0,03-2007,109
111,2007,CERF,100000,0,03-2007,109
134,2007,CERF,5000,0,03-2007,109
148,2007,CERF,50000,0,03-2007,109
156,2007,CERF,240000,0,03-2007,109
166,2007,CERF,10000,0,03-2007,109
170,2007,CERF,20000,0,03-2007,109
183,2007,CERF,83726040,0,03-2007,109
112,2007,CERF,1000,0,03-2011,109
10,2007,CERF,5000,0,04-2007,109
12,2007,CERF,5000,0,04-2007,109
15,2007,CERF,20000,0,04-2007,109
54,2007,CERF,2000,0,04-2007,109
107,2007,CERF,123243,0,04-2007,109
124,2007,CERF,53400000,0,04-2007,109
131,2007,CERF,20000,0,04-2007,109
136,2007,CERF,268540,0,04-2007,109
159,2007,CERF,10000,0,04-2007,109
22,2007,CERF,2988913,0,05-2007,109
63,2007,CERF,6726000,0,05-2007,109
78,2007,CERF,10000,0,05-2007,109
87,2007,CERF,15000,0,05-2007,109
163,2007,CERF,4113857,0,05-2007,109
14,2007,CERF,401430,0,06-2007,109
80,2007,CERF,308618,0,06-2007,109
125,2007,CERF,762700,0,06-2007,109
162,2007,CERF,14226999,0,06-2007,109
163,2007,CERF,2422075,0,06-2007,109
105,2007,CERF,3000,0,06-2008,109
40,2007,CERF,500000,0,07-2007,109
53,2007,CERF,9978,0,07-2007,109
87,2007,CERF,15000,0,07-2007,109
29,2007,CERF,30000,0,08-2007,109
50,2007,CERF,121353,0,08-2007,109
56,2007,CERF,15000,0,08-2007,109
61,2007,CERF,39739,0,08-2007,109
117,2007,CERF,35000,0,08-2007,109
135,2007,CERF,250000,0,08-2007,109
88,2007,CERF,1290100,0,09-2007,109
109,2007,CERF,5610800,0,09-2007,109
158,2007,CERF,20692484,0,09-2007,109
